Record_time,value,us-abbr
2020-01-01,8.404245501,us-nm
2020-02-01,8.217961165,us-nm
2020-03-01,8.50458273,us-nm
2020-04-01,2.97762073,us-nm
2020-05-01,2.565900846,us-nm
2020-06-01,5.1428571430000005,us-nm
2020-07-01,7.712307692,us-nm
2020-08-01,3.583333333,us-nm
2020-09-01,4.74432296,us-nm
2020-10-01,7.3892828999999995,us-nm
2020-11-01,4.198498749,us-nm
2020-12-01,8.08003518,us-nm
2021-01-01,6.435897436,us-nm
2020-01-01,7.919881117999999,us-nv
2020-02-01,7.423821205,us-nv
2020-03-01,10.50294167,us-nv
2020-04-01,4.102147971,us-nv
2020-05-01,3.050286723,us-nv
2020-06-01,4.565534751,us-nv
2020-07-01,4.588505747,us-nv
2020-08-01,4.58754111,us-nv
2020-09-01,3.9872273089999997,us-nv
2020-10-01,4.835383538,us-nv
2020-11-01,3.770630471,us-nv
2020-12-01,5.023762168999999,us-nv
2021-01-01,4.4748138410000005,us-nv
2020-01-01,9.758231816,us-ny
2020-02-01,11.64447495,us-ny
2020-03-01,5.356940403,us-ny
2020-04-01,6.010707635,us-ny
2020-05-01,3.71066625,us-ny
2020-06-01,3.792931807,us-ny
2020-07-01,5.302566067,us-ny
2020-08-01,3.772447358,us-ny
2020-09-01,2.57231405,us-ny
2020-10-01,4.430595483,us-ny
2020-11-01,4.643252696,us-ny
2020-12-01,10.67055734,us-ny
2021-01-01,8.397123407999999,us-ny
2020-01-01,9.513783057000001,us-oh
2020-02-01,11.33855393,us-oh
2020-03-01,5.772802069,us-oh
2020-04-01,4.4797219,us-oh
2020-05-01,3.788694482,us-oh
2020-06-01,4.694971695,us-oh
2020-07-01,6.749515692,us-oh
2020-08-01,5.264227642,us-oh
2020-09-01,3.893073302,us-oh
2020-10-01,5.1345029239999995,us-oh
2020-11-01,4.288099767,us-oh
2020-12-01,7.643673205,us-oh
2021-01-01,5.635535308,us-oh
2020-01-01,8.989480012000001,us-ok
2020-02-01,10.80946166,us-ok
2020-03-01,7.099370652999999,us-ok
2020-04-01,4.404189294,us-ok
2020-05-01,2.799007444,us-ok
2020-06-01,5.785913529,us-ok
2020-07-01,5.116096207,us-ok
2020-08-01,3.057142857,us-ok
2020-09-01,4.6189365669999995,us-ok
2020-10-01,7.233457596,us-ok
2020-11-01,5.155102041,us-ok
2020-12-01,7.813996317000001,us-ok
2021-01-01,7.33977767,us-ok
2020-01-01,8.458562642,us-or
2020-02-01,9.034038164,us-or
2020-03-01,6.207386856,us-or
2020-04-01,3.455696203,us-or
2020-05-01,3.3348756510000004,us-or
2020-06-01,2.813157895,us-or
2020-07-01,3.765340909,us-or
2020-08-01,3.753752226,us-or
2020-09-01,5.743177247999999,us-or
2020-10-01,4.94053799,us-or
2020-11-01,4.258535437,us-or
2020-12-01,7.502422481,us-or
2021-01-01,4.466151235,us-or
2020-01-01,9.202586508,us-pa
2020-02-01,12.04899433,us-pa
2020-03-01,6.623096545,us-pa
2020-04-01,3.7131705360000002,us-pa
2020-05-01,4.231918997,us-pa
2020-06-01,3.763010574,us-pa
2020-07-01,6.07480315,us-pa
2020-08-01,5.361814784,us-pa
2020-09-01,3.070811263,us-pa
2020-10-01,5.036296011,us-pa
2020-11-01,4.037595785,us-pa
2020-12-01,7.356348247000001,us-pa
2021-01-01,5.345679012,us-pa
2020-01-01,12.62669377,us-pr
2020-02-01,12.64387795,us-pr
2020-03-01,9.018898271,us-pr
2020-04-01,4.17147708,us-pr
2020-05-01,4.844660193999999,us-pr
2020-06-01,7.389247312,us-pr
2020-07-01,9.379914984,us-pr
2020-08-01,7.366849482,us-pr
2020-09-01,5.013665595,us-pr
2020-10-01,7.1400651470000005,us-pr
2020-11-01,7.476407049,us-pr
2020-12-01,8.128755365,us-pr
2021-01-01,8.407797682,us-pr
2020-01-01,10.0944206,us-ri
2020-02-01,9.306451613,us-ri
2020-03-01,5.905084746,us-ri
2020-04-01,4.6071428569999995,us-ri
2020-05-01,1.594771242,us-ri
2020-06-01,2.896629213,us-ri
2020-07-01,6.653784218999999,us-ri
2020-08-01,7.416267942999999,us-ri
2020-09-01,2.9451553930000003,us-ri
2020-10-01,4.944360902,us-ri
2020-11-01,5.917808218999999,us-ri
2020-12-01,7.206563707000001,us-ri
2021-01-01,6.121076232999999,us-ri
2020-01-01,11.23392081,us-sc
2020-02-01,14.70752688,us-sc
2020-03-01,6.449021864,us-sc
2020-04-01,6.282246879,us-sc
2020-05-01,4.361514196,us-sc
2020-06-01,5.5804227939999995,us-sc
2020-07-01,6.462037287,us-sc
2020-08-01,6.487883683,us-sc
2020-09-01,3.1909769339999996,us-sc
2020-10-01,4.607017544,us-sc
2020-11-01,3.963125,us-sc
2020-12-01,5.267227434,us-sc
2021-01-01,6.902384501,us-sc
2020-01-01,19.31539188,us-sd
2020-02-01,15.24711538,us-sd
2020-03-01,10.53421859,us-sd
2020-04-01,6.2028985510000005,us-sd
2020-05-01,4.192164179,us-sd
